ID;Name;Träger;Ort;Kreis;Adresse;Telefon;E-Mail;Website;Geschäftsführung;GF-Quelle;Einrichtungsleitung;EL-Quelle;Facebook;Instagram;LinkedIn;YouTube;Social Media (alle);Newsletter;Qualität;Quellen/Hinweise
2098;"Alloheim Senioren-Residenz / ""Wohnpark Dimbeck""";Alloheim Senioren-Residenzen SE;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Dimbeck 6-12, 45470 Mülheim an der Ruhr;0208/30674-0;muelheim-dimbeck@alloheim.de;https://www.alloheim.de;Dr. Steffen Hehner, Carolin Behrendt, Petra Groth, Dr. Christian Mayer, Christoph Mosler, Thomas Rietz, Philipp Schuh;impressum:https://www.alloheim.de/impressum;Nicht ermittelt;none;https://facebook.com/AlloheimSE;;https://de.linkedin.com/company/alloheim-senioren-residenzen-se;;facebook: https://facebook.com/AlloheimSE | linkedin: https://de.linkedin.com/company/alloheim-senioren-residenzen-se | xing: https://xing.com/pages/alloheimsenioren-residenzense;;complete;tel:api | mail:api | addr:api
2907;Altenheim / Haus Gloria;Arbeitsbereiche Stiftung;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Schwerinstr 16, 45476 Mülheim an der Ruhr;0208/38851055;omesenbrock@stiftung-gl.de;https://www.stiftung-gl.de;Nicht ermittelt;none;Herr Olaf Mesenbrock;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
10710;Altenheim Marienhof;Caritasverband Duisburg e.V;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Am Halbach 1, 45478 Mülheim an der Ruhr;0208 30676 0;heimplatzberatung@caritas-duisburg.de;https://www.caritas-duisburg.de/leben-im-alter/wohnenundleben/altenheim-marienhof/altenheim-marienhof;Petra Keysers, Julia Schröder;impressum:https://www.caritas-duisburg.de/impressum;Team Pflegeplatzberatung;api:ansprechpartner;https://facebook.com/caritas.deutschland;;https://linkedin.com/company/caritas-duisburg;https://youtube.com/channel/UCMhiuwHkvHJcRqHgKT6HVow;facebook: https://facebook.com/caritas.deutschland | linkedin: https://linkedin.com/company/caritas-duisburg | youtube: https://youtube.com/channel/UCMhiuwHkvHJcRqHgKT6HVow;;complete;tel:api | mail:api | addr:api
21932;Christophorus Stift;Contilia GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Kirchstraße 91, 45479 Mülheim an der Ruhr;0208 30599 0;christophorusquartier@contilia.de;https://www.contilia.de/einrichtungen/pflege-und-betreuung/quartiere-cpb-seite/broich-christophorus-quartier.html;Dr. Dirk Albrecht, Jens Egert;impressum:https://www.contilia.de/impressum.html;Susann Wiehagen;api:ansprechpartner;https://facebook.com/contilia;;;;facebook: https://facebook.com/contilia;;complete;tel:api | mail:api | addr:api
6370;Contilia Pflege und Betreuung GmbH Hildegardis Quartier;Contilia GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Am Bahnhof Broich 8, 45479 Mülheim an der Ruhr;0208 91100510;hildegardisquartier@contilia.de;https://www.contilia.de/einrichtungen/pflege-und-betreuung/quartiere-cpb-seite/broich-hildegardis-quartier.html;Dr. Dirk Albrecht, Jens Egert;impressum:https://www.contilia.de/impressum.html;Susann Wiehagen;api:ansprechpartner;https://facebook.com/contilia;;;;facebook: https://facebook.com/contilia;;complete;tel:api | mail:api | addr:api
2929;Das Dorf - Wohnen im Alter;Theodor Fliedner Stiftung;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Schäfershäuschen 26, 45481 Mülheim an der Ruhr;0800 - 40 30 222;info@fliedner.de;https://www.wallstrasse.fliedner.de;Theodor Fliedner, Halfen Claudia;impressum:https://www.fliedner.de/impressum;Theodor Fliedner Stiftung – Zentrales Belegungs- und Beratungsmanagement;api:ansprechpartner;https://facebook.com/TheodorFliednerStiftung;;https://de.linkedin.com/company/fliedner;;facebook: https://facebook.com/TheodorFliednerStiftung | linkedin: https://de.linkedin.com/company/fliedner;;complete;tel:api | mail:api | addr:api
2517;Ev. Wohnstift Dichterviertel;Ev. Wohnstifte GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Eichendorffstr. 2, 45468 Mülheim an der Ruhr;0208 / 409 38308;Andreas.Rost@evkmh.de;http://www.wohnstift-dichterviertel.de/;Nils B. Krog, Martin Große-Kracht;impressum:https://pflege-und-zuhause.de/einrichtungen/dichterviertel/impressum;Andreas Rost;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
2518;Ev. Wohnstift Raadt;Ev. Wohnstifte GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Parsevalstr. 111, 45470 Mülheim an der Ruhr;0208/37809423;Andreas.Rost@evkmh.de;http://wohnstift-raadt.de/;Nils B. Krog, Martin Große-Kracht;impressum:https://pflege-und-zuhause.de/einrichtungen/raadt/impressum;Andreas Rost;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
2519;Ev. Wohnstift Raadt, Spezialbereich Wachkoma/Beatmung;Ev. Wohnstifte GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Parsevalstr. 79, 45470 Mülheim an der Ruhr;0208/37809423;Andreas.Rost@evkmh.de;http://wohnstift-raadt.de/;Nils B. Krog, Martin Große-Kracht;impressum:https://pflege-und-zuhause.de/einrichtungen/raadt/impressum;Andreas Rost;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
2000;Ev. Wohnstift Uhlenhorst;Stand zu halten. Die Stiftung;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Broicher Waldweg 95, 45478 Mülheim an der Ruhr;0208 /5807400;Andreas.Rost@evkmh.de;https://www.wohnstift-uhlenhorst.de;Nils B. Krog, Martin Große-Kracht;impressum:https://pflege-und-zuhause.de/einrichtungen/uhlenhorst/impressum;Andreas Rost;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
127;Haus Ruhrgarten / Haus Ruhrblick;Evangelische Altenhilfe Mülheim an der Ruhr gemeinnützige GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Mendener Str. 106, 45470 Mülheim an der Ruhr;0208/995130;info@haus-ruhrgarten.de;https://www.haus-ruhrgarten.de;Nina Eumann, Marco Warnath;impressum:https://haus-ruhrgarten.de/impressum/;Herr Christoph Happe;api:ansprechpartner;https://facebook.com/evangelischealtenhilfemuelheim;;;;facebook: https://facebook.com/evangelischealtenhilfemuelheim;;complete;tel:api | mail:api | addr:api
11671;Mülheimer Seniorendienste gGmbH Haus Auf dem Bruch;Mülheimer Seniorendienste gGmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Auf dem Bruch 70, 45475 Mülheim an der Ruhr;0208/3081100;beratung@mh-seniorendienste.de;https://www.mh-seniorendienste.de/;Alexander Keppers;impressum:https://mh-seniorendienste.de/impressum/;Nicht ermittelt;none;https://facebook.com/die.seniorendienste;;;;facebook: https://facebook.com/die.seniorendienste;;complete;tel:api | mail:api | addr:api
11673;Mülheimer Seniorendienste gGmbH Haus Gracht;Mülheimer Seniorendienste gGmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Gracht 39-43, 45470 Mülheim an der Ruhr;0208/3081100;beratung@mh-seniorendienste.de;https://www.mh-seniorendienste.de/;Alexander Keppers;impressum:https://mh-seniorendienste.de/impressum/;Nicht ermittelt;none;https://facebook.com/die.seniorendienste;;;;facebook: https://facebook.com/die.seniorendienste;;complete;tel:api | mail:api | addr:api
11676;Mülheimer Seniorendienste gGmbH Haus Kuhlendahl;Mülheimer Seniorendienste gGmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Kuhlendahl 104-106, 45470 Mülheim an der Ruhr;0208/3081100;beratung@mh-seniorendienste.de;https://www.mh-seniorendienste.de/;Alexander Keppers;impressum:https://mh-seniorendienste.de/impressum/;Alexander Keppers;web(mistral);https://facebook.com/die.seniorendienste;;;;facebook: https://facebook.com/die.seniorendienste;;complete;tel:api | mail:api | addr:api
7548;Senioren-Park carpe diem Mülheim;;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Hansastraße 23, 45478 Mülheim an der Ruhr;0208-69615-0;muelheim@senioren-park.de;https://www.senioren-park.de;Jan C. Schreiter, Thomas Goetz, Martin Niggehoff, Ewa Woroch;impressum:https://www.senioren-park.de/Impressum#Datenschutz;Nicht ermittelt;none;https://facebook.com/SPcarpediem;;;;facebook: https://facebook.com/SPcarpediem;;complete;tel:api | mail:api | addr:api
6369;Seniorenstift Franziskushaus;Contilia GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Luisental 21, 45468 Mülheim an der Ruhr;0208/30006-0;franziskushaus@contilia.de;https://www.contilia.de;Dr. Dirk Albrecht, Jens Egert;impressum:https://www.contilia.de/impressum.html;Andreas Weischede;api:ansprechpartner;https://facebook.com/contilia;;;;facebook: https://facebook.com/contilia;;complete;tel:api | mail:api | addr:api
22030;Seniorenstift St. Engelbertus;Contilia GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Seilerstr. 20, 45473 Mülheim an der Ruhr;0208/4592483;l.frank@contilia.de;https://www.contilia.de;Dr. Dirk Albrecht, Jens Egert;impressum:https://www.contilia.de/impressum.html;Lars Frank;api:ansprechpartner;https://facebook.com/contilia;;;;facebook: https://facebook.com/contilia;;complete;tel:api | mail:api | addr:api
33554;Solitäre Kurzzeitpflege carpe diem Mülheim;;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Lutherstraße 32, 45478 Mülheim an der Ruhr;0208 69615 0;muelheim@senioren-park.de;https://www.senioren-park.de/Mülheim;Jan C. Schreiter, Thomas Goetz, Martin Niggehoff, Ewa Woroch;impressum:https://www.senioren-park.de/Impressum#Datenschutz;Vanessa Solander;api:ansprechpartner;https://facebook.com/SPcarpediem;;;;facebook: https://facebook.com/SPcarpediem;;complete;tel:api | mail:api | addr:api
21718;Wohn- und Pflegezentrum Mülheim;Charleston Holding GmbH;Mülheim an der Ruhr;Kreisfreie Stadt Mülheim an der Ruhr;Hingbergstraße 61 - 69, 45468 Mülheim an der Ruhr;0208/3007-1;muelheim@charleston.de;https://www.charleston.de;Dr. Markus Schwarz, Jorge Pons;impressum:https://charleston.de/impressum;Angela Rißmann;api:ansprechpartner;https://facebook.com/charleston.pflege;;https://de.linkedin.com/company/charlestonholding;;facebook: https://facebook.com/charleston.pflege | linkedin: https://de.linkedin.com/company/charlestonholding | xing: https://xing.com/pages/charlestonholdinggmbh;;complete;tel:api | mail:api | addr:api
204;AWO Fritz-Krüger-Seniorenzentrum;;Münster;Kreisfreie Stadt Münster;Gartenbreie 1, 48161 Münster;0251/8714900;sz-ms-gievenbeck@awo-ww.de;https://fritz-krueger-sz.awo-ww.de;Michael Scheffler, Anja Butschkau, Uwe Hildebrandt;impressum:https://fritz-krueger-sz.awo-ww.de/impressum;Herr Björn Baumann;api:ansprechpartner;https://facebook.com/awo.bezirk.ww;;;https://youtube.com/c/Awo-wwDe;facebook: https://facebook.com/awo.bezirk.ww | youtube: https://youtube.com/c/Awo-wwDe;;complete;tel:api | mail:api | addr:api
21380;AWO Fritz-Krüger-Seniorenzentrum Solitäre KZP;;Münster;Kreisfreie Stadt Münster;Gartenbreie 1, 48161 Münster;0251 - 8714900;sz-ms-gievenbeck@awo-ww.de;https://fritz-krueger-sz.awo-ww.de;Michael Scheffler, Anja Butschkau, Uwe Hildebrandt;impressum:https://fritz-krueger-sz.awo-ww.de/impressum;Andrea Kremkus;api:ansprechpartner;https://facebook.com/awo.bezirk.ww;;;https://youtube.com/c/Awo-wwDe;facebook: https://facebook.com/awo.bezirk.ww | youtube: https://youtube.com/c/Awo-wwDe;;complete;tel:api | mail:api | addr:api
7588;Achatius-Haus;Alexianer GmbH;Münster;Kreisfreie Stadt Münster;Münsterstr. 24b, 48167 Münster;02506304626500;achatius@alexianer.de;https://www.achatius-haus.de;Stephan Dransfeld;impressum:https://www.alexianer-muenster.de/impressum;Claudia Mönnigmann;api:ansprechpartner;https://facebook.com/alexianer_krankenhaeuser_ms;;;;facebook: https://facebook.com/alexianer_krankenhaeuser_ms;;complete;tel:api | mail:api | addr:api
7589;Achatius-Haus / Junge Pflege;Alexianer GmbH;Münster;Kreisfreie Stadt Münster;Münsterstr. 24b, 48167 Münster;02506304626500;achatius@alexianer.de;https://www.achatius-haus.de;Stephan Dransfeld;impressum:https://www.alexianer-muenster.de/impressum;Claudia Mönnigmann;api:ansprechpartner;https://facebook.com/alexianer_krankenhaeuser_ms;;;;facebook: https://facebook.com/alexianer_krankenhaeuser_ms;;complete;tel:api | mail:api | addr:api
11259;Altenheim - St. Elisabeth;Livingpage GmbH & Co. KG;Münster;Kreisfreie Stadt Münster;Südlohnweg 1, 48161 Münster;02518707120;St.Elisabeth@msc-hiltrup.de;https://www.altenhilfe-msc.de/;Schwester Annette Hemming;impressum:https://www.altenhilfe-msc.de/impressum;Herr Andreas Kamer;api:ansprechpartner;https://facebook.com/Missionsschwestern.Hiltrup;;;;facebook: https://facebook.com/Missionsschwestern.Hiltrup;;complete;tel:api | mail:api | addr:api
1575;Altenheim Friedrichsburg;MDStV Altenheim Friedrichsburg gGmbH;Münster;Kreisfreie Stadt Münster;Offenbergstr. 19, 48151 Münster;0251 520020;info@altenheim-friedrichsburg.de;https://www.altenheim-friedrichsburg.de;Martin Runde;impressum:https://www.altenheim-friedrichsburg.de/kontakt/impressum;Susanne Bönninghoff;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1634;Altenheim Haus Heidhorn;Alexianer GmbH;Münster;Kreisfreie Stadt Münster;Westfalenstr. 490, 48165 Münster;0250144226100;heidhorn@alexianer.de;https://www.haus-heidhorn.de;Stephan Dransfeld;impressum:haus-heidhorn.de;Melanie Musik;api:ansprechpartner;https://facebook.com/alexianer_krankenhaeuser_ms;;;;facebook: https://facebook.com/alexianer_krankenhaeuser_ms;;complete;tel:api | mail:api | addr:api
1652;"Altenhilfe-Zentrum der Missionsschwestern ""Haus Franziska""";Livingpage GmbH & Co. KG;Münster;Kreisfreie Stadt Münster;Westfalenstr 107, 48165 Münster;02501 / 17-1573;Altenhilfe-Zentrum@msc-hiltrup.de;https://www.altenhilfe-msc.de/;Schwester Annette Hemming;impressum:https://www.altenhilfe-msc.de/impressum;Ute Bösing;api:ansprechpartner;https://facebook.com/Missionsschwestern.Hiltrup;;;;facebook: https://facebook.com/Missionsschwestern.Hiltrup;;complete;tel:api | mail:api | addr:api
11221;"Altenhilfe-Zentrum der Missionsschwestern Kurzzeitpflege ""Haus Maria""";Livingpage GmbH & Co. KG;Münster;Kreisfreie Stadt Münster;Westfalenstr 107, 48165 Münster;02501 / 171579    oder 02501/171500;Altenhilfe-Zentrum@msc-hiltrup.de;https://www.altenhilfe-msc.de;Schwester Annette Hemming;impressum:https://www.altenhilfe-msc.de/impressum;Frau Dagmar Wierbrügge;api:ansprechpartner;https://facebook.com/Missionsschwestern.Hiltrup;;;;facebook: https://facebook.com/Missionsschwestern.Hiltrup;;check;tel:api | mail:api | addr:api || issues:tel-format
1582;Altenwohnheim Maria-Hötte-Stift;;Münster;Kreisfreie Stadt Münster;Düesbergweg 143, 48153 Münster;0251/76060;maria-hoette-stift@caritas-ms.de;;Sebastian Koppers, Thomas Schlickum;websearch-cache:https://caritas-ms.de;Frau Melanie Greshake;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1579;Altenzentrum Klarastift gGmbH;Altenzentrum KlaraStift gGmbH;Münster;Kreisfreie Stadt Münster;Andreas-Hofer Str. 70, 48145 Münster;0251 9371 0;s.holtmann@klarastift.de;https://www.klarastift.de;Torsten Brinkmann, Sparkasse Münsterland;impressum:https://www.klarastift.de/de/kontakt/impressum/;Sven Holtmann;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1581;Altenzentrum St. Lamberti;Caritasverband für die Stadt Münster e.V;Münster;Kreisfreie Stadt Münster;Scharnhorststr 4, 48151 Münster;0251 53002 0;altenzentrum-st.lamberti@caritas-ms.de;https://www.caritas-ms.de;Sebastian Koppers, Thomas Schlickum;impressum:https://www.caritas-ms.de/de/rechtliches/impressum/;Markus Brinkmann;api:ansprechpartner;https://facebook.com/CaritasMuenster;;;https://youtube.com/@caritasmunster2961;facebook: https://facebook.com/CaritasMuenster | youtube: https://youtube.com/@caritasmunster2961;;complete;tel:api | mail:api | addr:api
1584;Altenzentrum am Südpark;Caritasverband für die Stadt Münster e.V;Münster;Kreisfreie Stadt Münster;Clevornstr. 5, 48153 Münster;0251 77977;ulrich.loeser@caritas-ms.de;https://www.caritas-ms.de;Sebastian Koppers, Thomas Schlickum;impressum:https://www.caritas-ms.de/de/rechtliches/impressum/;Ulrich Löser;api:ansprechpartner;https://facebook.com/CaritasMuenster;;;https://youtube.com/@caritasmunster2961;facebook: https://facebook.com/CaritasMuenster | youtube: https://youtube.com/@caritasmunster2961;;complete;tel:api | mail:api | addr:api
205;Alwine-Lauterbach-Seniorenzentrum (Mü-Albachten);;Münster;Kreisfreie Stadt Münster;Rottkamp 49, 48163 Münster;02536-34641-0;sz-ms-albachten@awo-ww.de;https://www.awo-ww.de;Michael Scheffler, Anja Butschkau, Uwe Hildebrandt;impressum:https://awo-ww.de/impressum;Frau Andrea Kremkus;api:ansprechpartner;https://facebook.com/awo.bezirk.ww;;;https://youtube.com/c/Awo-wwDe;facebook: https://facebook.com/awo.bezirk.ww | youtube: https://youtube.com/c/Awo-wwDe;https://awo-ww.de/newsletteranmeldung;complete;tel:api | mail:api | addr:api
21421;Cohaus - Vendt Stift;Homepage des Cohaus-Vendt-Stiftung;Münster;Kreisfreie Stadt Münster;Krumme Straße 39/40, 48143 Münster;025148180;hermann.focke@cvs-muenster.de;https://www.cvs-muenster.de;Nicht ermittelt;none;Herr Hermann - Josef Focke;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1340;DKV-Residenz am Tibusplatz gGmbH;DKV-Residenz am Tibusplatz gGmbH;Münster;Kreisfreie Stadt Münster;Tibusplatz 1, 48143 Münster;0251/ 4835-0;info@dkv-rt.de;https://www.dkv-rt.de/;Marco Wittebrock, Frank Jansing;impressum:dkv-rt.de;Susanne Wältring (PDL);api:ansprechpartner;;;;;;;complete;tel:api | mail:web(mistral) | addr:api
1596;Ev. Seniorenzentrum Meckmannshof;Evangelische Perthes-Stiftung;Münster;Kreisfreie Stadt Münster;Meckmannweg 74, 48163 Münster;0251/97490;mh-muenster@perthes-stiftung.de;https://www.mh-muenster.de;Stefanie Duesmann, Matthias Losinzky, Frank Jansing;websearch-impressum:https://www.starke-pflege-muenster.de/impressum/;Herr Arno Kröger;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1593;Friederike-Fliedner-Haus;Diakonissenmutterhaus Münster gGmbH;Münster;Kreisfreie Stadt Münster;Coerdestr. 56, 48147 Münster;0251/209201;ffh@diakonissenmutterhaus.de;https://www.diakonissenmutterhaus.de;Dr. Jens Beckmann, Benjamin Hestermann;impressum:https://www.diakonissenmutterhaus.de/impressum/;Frau Silke Boje;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
1591;Handorfer Hof - Seniorenzentrum;Diakonie Münster e.V;Münster;Kreisfreie Stadt Münster;Handorfer Str. 20-24 22, 48157 Münster;0251-871470;Handorfer-Hof@diakonie-muenster.de;https://www.diakonie-muenster.de/web/seniorenzentren/main/seniorenzentren-handorfer-hof.html;Frank Olivier, Pfarrer Sven Waske;impressum:https://diakonie-muenster.de/impressum/;Handorfer Hof Verwaltung;api:ansprechpartner;https://facebook.com/diakoniemuenster;;;https://youtube.com/channel/UC97LREzeuLSAjKsyKie4VqA;facebook: https://facebook.com/diakoniemuenster | youtube: https://youtube.com/channel/UC97LREzeuLSAjKsyKie4VqA;;complete;tel:api | mail:api | addr:api
24907;Haus Augustinus (außerklinische Intensivpflege);Alexianer GmbH;Münster;Kreisfreie Stadt Münster;Alexianerweg 6, 48163 Münster;0250196642192;m.dematteis@alexianer.de;https://www.alexianer-muenster.de/leistungen/spezielle-pflege/intensivpflege;Stephan Dransfeld;impressum:https://www.alexianer-muenster.de/impressum;Maurizio de Matteis;api:ansprechpartner;https://facebook.com/alexianer_krankenhaeuser_ms;;;;facebook: https://facebook.com/alexianer_krankenhaeuser_ms;;complete;tel:api | mail:api | addr:api
